variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
P84084_ADP-ribosylation factor 5	proteomics_liver	LAT	sp|P84084|ARF5_MOUSE	ADP-ribosylation factor 5  OS=Mus musculus (Mouse) GN=Arf5 PE=1 SV=2	P84084	-0.117986418368403	0.520046641932623	0	0.229587172331271	0.031457210654336	1	0.520500036487841		0
P70362_Ubiquitin recognition fa.	proteomics_liver	LAT	sp|P70362|UFD1_MOUSE	Ubiquitin recognition factor in ER-associated degradation protein 1  OS=Mus musculus (Mouse) GN=Ufd1 PE=1 SV=2	P70362	0.739755658455071	0.52027506811206	0	1.70778327385842	0.106068552312778	0	0.951978149881393		0
O08715_A-kinase anchor protein .	proteomics_liver	LAT	sp|O08715|AKAP1_MOUSE	A-kinase anchor protein 1, mitochondrial  OS=Mus musculus (Mouse) GN=Akap1 PE=1 SV=4	O08715	0.153985199592402	0.52027506811206	0	-0.15870156491075	0.391784951211754	0	0.515563460841317		0
Q62422_Osteoclast-stimulating f.	proteomics_liver	LAT	sp|Q62422|OSTF1_MOUSE	Osteoclast-stimulating factor 1  OS=Mus musculus (Mouse) GN=Ostf1 PE=1 SV=2	Q62422	-0.0618387648754712	0.52027506811206	0	0.154537263877479	0.0689055808638089	0	1.08982242712678		0
Q8R010_Aminoacyl tRNA synthase .	proteomics_liver	LAT	sp|Q8R010|AIMP2_MOUSE	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2  OS=Mus musculus (Mouse) GN=Aimp2 PE=1 SV=2	Q8R010	0.312827540685333	0.521988367587402	0	0.242099185193275	0.455927681230413	0	0.236139578607802		0
Q9QYB1_Chloride intracellular c.	proteomics_liver	LAT	sp|Q9QYB1|CLIC4_MOUSE	Chloride intracellular channel protein 4  OS=Mus musculus (Mouse) GN=Clic4 PE=1 SV=3	Q9QYB1	0.0996782959851679	0.522736144191023	0	0.489559060021094	0.44577954269192	0	0.166846773225851		0
P32921_Tryptophan--tRNA ligase,.	proteomics_liver	LAT	sp|P32921|SYWC_MOUSE	Tryptophan--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Wars PE=1 SV=2	P32921	-0.121024049735713	0.523403300268562	0	0.158381035395937	0.388263800846127	0	0.812454105988385		0
Q9DAW9_Calponin-3	proteomics_liver	LAT	sp|Q9DAW9|CNN3_MOUSE	Calponin-3  OS=Mus musculus (Mouse) GN=Cnn3 PE=1 SV=1	Q9DAW9	-0.619647976506371	0.524075377164491	0	1.48257807593667	0.080089539821676	0	0.547201833708699		0
Q8JZK9_Hydroxymethylglutaryl-Co.	proteomics_liver	LAT	sp|Q8JZK9|HMCS1_MOUSE	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  OS=Mus musculus (Mouse) GN=Hmgcs1 PE=1 SV=1	Q8JZK9	-0.168076751308003	0.524728573535926	0	0.171280661863193	0.467760590630746	0	0.481489958683467		0
P24527_Leukotriene A-4 hydrolase	proteomics_liver	LAT	sp|P24527|LKHA4_MOUSE	Leukotriene A-4 hydrolase  OS=Mus musculus (Mouse) GN=Lta4h PE=1 SV=4	P24527	0.0599998369138	0.525275799118605	0	-0.0766809063721929	0.337849894645955	0	0.0592414038804972		0
Q9QYA2_Mitochondrial import rec.	proteomics_liver	LAT	sp|Q9QYA2|TOM40_MOUSE	Mitochondrial import receptor subunit TOM40 homolog  OS=Mus musculus (Mouse) GN=Tomm40 PE=1 SV=3	Q9QYA2	0.200848298618126	0.525499022459925	0	0.418243730362136	0.626857498550078	0	0.58890593449598		0
Q8BGS2_NULL	proteomics_liver	LAT	sp|Q8BGS2|BOLA2_MOUSE	NA	Q8BGS2	0.333432178315306	0.525842062868799	0	-0.0493001819005237	0.90018288871138	0	0.723523680484857		0
Q8BFP9_[Pyruvate dehydrogenase .	proteomics_liver	LAT	sp|Q8BFP9|PDK1_MOUSE	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial  OS=Mus musculus (Mouse) GN=Pdk1 PE=1 SV=2	Q8BFP9	-0.246518652185134	0.525842062868799	0	0.727070201873843	0.011100384957995	1	0.3082281424978		0
Q61133_Glutathione S-transferas.	proteomics_liver	LAT	sp|Q61133|GSTT2_MOUSE	Glutathione S-transferase theta-2  OS=Mus musculus (Mouse) GN=Gstt2 PE=1 SV=4	Q61133	-0.101772721274362	0.525842062868799	0	0.250986946764357	0.0850894850117022	0	0.271053527213344		0
P52480_Pyruvate kinase PKM	proteomics_liver	LAT	sp|P52480|KPYM_MOUSE	Pyruvate kinase PKM  OS=Mus musculus (Mouse) GN=Pkm PE=1 SV=4	P52480	-0.0831762501350894	0.525842062868799	0	0.398797940994292	0.00171023298054404	1	0.486802382201164		0
Q791V5_Mitochondrial carrier ho.	proteomics_liver	LAT	sp|Q791V5|MTCH2_MOUSE	Mitochondrial carrier homolog 2  OS=Mus musculus (Mouse) GN=Mtch2 PE=1 SV=1	Q791V5	-0.0598983670996596	0.525842062868799	0	0.0486602227128046	0.485821662285816	0	0.436539067603842		0
O55071_Cytochrome P450 2B19	proteomics_liver	LAT	sp|O55071|CP2BJ_MOUSE	Cytochrome P450 2B19  OS=Mus musculus (Mouse) GN=Cyp2b19 PE=2 SV=1	O55071	0.988227564784765	0.52712493921821	0	3.26175900672798	0.00122967337297062	1	0.92718211117116		0
Q80VP1_Epsin-1	proteomics_liver	LAT	sp|Q80VP1|EPN1_MOUSE	Epsin-1  OS=Mus musculus (Mouse) GN=Epn1 PE=1 SV=3	Q80VP1	-0.594899766140689	0.52712493921821	0	-0.741589467302777	0.295657663307723	0	0.309895436564671		0
Q8BMG8_Mitochondrial folate tra.	proteomics_liver	LAT	sp|Q8BMG8|MFTC_MOUSE	Mitochondrial folate transporter/carrier  OS=Mus musculus (Mouse) GN=Slc25a32 PE=1 SV=1	Q8BMG8	0.147628918664935	0.52712493921821	0	0.138173077077862	0.523200300741033	0	0.2750519358354		0
Q9ERF3_WD repeat-containing pro.	proteomics_liver	LAT	sp|Q9ERF3|WDR61_MOUSE	WD repeat-containing protein 61  OS=Mus musculus (Mouse) GN=Wdr61 PE=1 SV=1	Q9ERF3	0.117378241456393	0.52712493921821	0	-0.184102575489327	0.253135275227958	0	0.101869452790586		0
Q9QUI0_Transforming protein RhoA	proteomics_liver	LAT	sp|Q9QUI0|RHOA_MOUSE	Transforming protein RhoA  OS=Mus musculus (Mouse) GN=Rhoa PE=1 SV=1	Q9QUI0	-0.0551316038316365	0.52712493921821	0	0.146010851228738	0.0603463797914815	0	0.348290673458382		0
Q9D7J9_Enoyl-CoA hydratase doma.	proteomics_liver	LAT	sp|Q9D7J9|ECHD3_MOUSE	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial  OS=Mus musculus (Mouse) GN=Echdc3 PE=1 SV=1	Q9D7J9	0.123919974285933	0.527584421767164	0	0.27939920493667	0.0360055791678807	1	1.23346599955392		0
Q91WU5_Arsenite methyltransfera.	proteomics_liver	LAT	sp|Q91WU5|AS3MT_MOUSE	Arsenite methyltransferase  OS=Mus musculus (Mouse) GN=As3mt PE=1 SV=2	Q91WU5	-0.088461493455938	0.528057536671173	0	0.524391330528989	0.0126372585045729	1	0.00546063955417736		0
Q9CZD3_Glycine--tRNA ligase	proteomics_liver	LAT	sp|Q9CZD3|GARS_MOUSE	Glycine--tRNA ligase  OS=Mus musculus (Mouse) GN=Gars PE=1 SV=1	Q9CZD3	0.823178859881487	0.528158751772986	0	0.610677832498258	0.396877716841173	0	0.596489015851365		0
Q9DC51_Guanine nucleotide-bindi.	proteomics_liver	LAT	sp|Q9DC51|GNAI3_MOUSE	Guanine nucleotide-binding protein G(k) subunit alpha  OS=Mus musculus (Mouse) GN=Gnai3 PE=1 SV=3	Q9DC51	0.396394948209281	0.528268556588029	0	1.210970893448	0.190138809167288	0	0.0179305966666409		0
P46460_Vesicle-fusing ATPase	proteomics_liver	LAT	sp|P46460|NSF_MOUSE	Vesicle-fusing ATPase  OS=Mus musculus (Mouse) GN=Nsf PE=1 SV=2	P46460	0.104622627565746	0.528965959526691	0	0.13017307045277	0.428020770494439	0	0.473630924464265		0
Q8BK30_NADH dehydrogenase [ubiq.	proteomics_liver	LAT	sp|Q8BK30|NDUV3_MOUSE	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial  OS=Mus musculus (Mouse) GN=Ndufv3 PE=1 SV=1	Q8BK30	0.68891177394373	0.529389457187906	0	-1.50879085609362	0.0546209281298192	0	0.155257738894954		0
Q9CXR1_Dehydrogenase/reductase .	proteomics_liver	LAT	sp|Q9CXR1|DHRS7_MOUSE	Dehydrogenase/reductase SDR family member 7  OS=Mus musculus (Mouse) GN=Dhrs7 PE=1 SV=2	Q9CXR1	-0.185194482026542	0.530603648108207	0	0.33111723476857	0.0888221693280281	0	0.990555518213764		0
O35343_Importin subunit alpha-3	proteomics_liver	LAT	sp|O35343|IMA3_MOUSE	Importin subunit alpha-3  OS=Mus musculus (Mouse) GN=Kpna4 PE=1 SV=1	O35343	0.139538734465322	0.530603648108207	0	-0.325829110653444	0.0321827620345304	1	0.515031847620359		0
Q9D379_Epoxide hydrolase 1	proteomics_liver	LAT	sp|Q9D379|HYEP_MOUSE	Epoxide hydrolase 1  OS=Mus musculus (Mouse) GN=Ephx1 PE=1 SV=2	Q9D379	0.0676778033933161	0.532311530084897	0	-0.258862835986907	0.00208482577037107	1	0.217952446634507		0
P29416_Beta-hexosaminidase subu.	proteomics_liver	LAT	sp|P29416|HEXA_MOUSE	Beta-hexosaminidase subunit alpha  OS=Mus musculus (Mouse) GN=Hexa PE=1 SV=2	P29416	0.670877315365534	0.532704688936107	0	2.25213548842734	0.034470696353576	1	0.16152701012079		0
P05064_Fructose-bisphosphate al.	proteomics_liver	LAT	sp|P05064|ALDOA_MOUSE	Fructose-bisphosphate aldolase A  OS=Mus musculus (Mouse) GN=Aldoa PE=1 SV=2	P05064	-0.0820495967984058	0.533781709828332	0	-0.129512427796275	0.327259061563112	0	0.0251046644613062		0
Q9DCL9_Multifunctional protein .	proteomics_liver	LAT	sp|Q9DCL9|PUR6_MOUSE	Multifunctional protein ADE2  OS=Mus musculus (Mouse) GN=Paics PE=1 SV=4	Q9DCL9	0.100370876652278	0.533951261160926	0	-0.293612587747912	0.0202188849941115	1	0.354469891053376		0
Q60854_Serpin B6	proteomics_liver	LAT	sp|Q60854|SPB6_MOUSE	Serpin B6  OS=Mus musculus (Mouse) GN=Serpinb6 PE=1 SV=1	Q60854	-0.0979316543700861	0.535723029823773	0	0.445868333590322	0.00611525848863589	1	0.146915275472677		0
P30999_Catenin delta-1	proteomics_liver	LAT	sp|P30999|CTND1_MOUSE	Catenin delta-1  OS=Mus musculus (Mouse) GN=Ctnnd1 PE=1 SV=2	P30999	0.0925090927017251	0.53795666973678	0	0.0773592746717711	0.640230852400101	0	0.612513273262542		0
Q07076_Annexin A7	proteomics_liver	LAT	sp|Q07076|ANXA7_MOUSE	Annexin A7  OS=Mus musculus (Mouse) GN=Anxa7 PE=1 SV=2	Q07076	-0.122509517710906	0.538855637450479	0	-0.305563744580596	0.0243163847101439	1	1.2839902497558		0
Q8CCJ3_E3 UFM1-protein ligase 1	proteomics_liver	LAT	sp|Q8CCJ3|UFL1_MOUSE	E3 UFM1-protein ligase 1  OS=Mus musculus (Mouse) GN=Ufl1 PE=1 SV=2	Q8CCJ3	0.121742211209689	0.539466619495114	0	-0.243090908349703	0.15637951234927	0	0.419492545341307		0
P17439_Glucosylceramidase	proteomics_liver	LAT	sp|P17439|GLCM_MOUSE	Glucosylceramidase  OS=Mus musculus (Mouse) GN=Gba PE=1 SV=1	P17439	0.638626948249858	0.539957722523917	0	-1.08792389889621	0.186012647264287	0	0.270440814899313		0
Q9QYJ0_DnaJ homolog subfamily A.	proteomics_liver	LAT	sp|Q9QYJ0|DNJA2_MOUSE	DnaJ homolog subfamily A member 2  OS=Mus musculus (Mouse) GN=Dnaja2 PE=1 SV=1	Q9QYJ0	0.0867807821787956	0.539957722523917	0	0.141729068162956	0.367177408325699	0	0.301724554438379		0
P70266_6-phosphofructo-2-kinase.	proteomics_liver	LAT	sp|P70266|F261_MOUSE	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1  OS=Mus musculus (Mouse) GN=Pfkfb1 PE=1 SV=2	P70266	-0.194311128873927	0.543084584797276	0	-0.698511983126753	5.37330861762047e-05	1	0.978095252951892		0
P47753_F-actin-capping protein .	proteomics_liver	LAT	sp|P47753|CAZA1_MOUSE	F-actin-capping protein subunit alpha-1  OS=Mus musculus (Mouse) GN=Capza1 PE=1 SV=4	P47753	0.0580550865744343	0.543084584797276	0	0.236674328306535	0.0558787638146203	0	0.382065141431718		0
Q810J8_Zinc finger FYVE domain-.	proteomics_liver	LAT	sp|Q810J8|ZFYV1_MOUSE	Zinc finger FYVE domain-containing protein 1  OS=Mus musculus (Mouse) GN=Zfyve1 PE=1 SV=2	Q810J8	0.212006504256326	0.54316783568234	0	-0.177218563947729	0.485592432039335	0	0.303060854553062		0
Q99J99_3-mercaptopyruvate sulfu.	proteomics_liver	LAT	sp|Q99J99|THTM_MOUSE	3-mercaptopyruvate sulfurtransferase  OS=Mus musculus (Mouse) GN=Mpst PE=1 SV=4	Q99J99	-0.0727167727736209	0.544144871294523	0	-0.0780954350064533	0.547421551029249	0	0.595895565096135		0
Q63932_Dual specificity mitogen.	proteomics_liver	LAT	sp|Q63932|MP2K2_MOUSE	Dual specificity mitogen-activated protein kinase kinase 2  OS=Mus musculus (Mouse) GN=Map2k2 PE=1 SV=2	Q63932	0.450938023190801	0.544573096545196	0	-0.388571645060743	0.428752714618941	0	0.797024143936277		0
Q61694_3 beta-hydroxysteroid de.	proteomics_liver	LAT	sp|Q61694|3BHS5_MOUSE	3 beta-hydroxysteroid dehydrogenase type 5  OS=Mus musculus (Mouse) GN=Hsd3b5 PE=1 SV=4	Q61694	-0.311764708853243	0.545496933068412	0	-5.37924579090252	2.77851285048047e-07	1	0.11010865400367		0
P70389_Insulin-like growth fact.	proteomics_liver	LAT	sp|P70389|ALS_MOUSE	Insulin-like growth factor-binding protein complex acid labile subunit  OS=Mus musculus (Mouse) GN=Igfals PE=1 SV=1	P70389	0.172546653508292	0.545734326831667	0	0.403207316365634	0.0661795147779302	0	0.83303915162713		0
Q8VCI5_Peroxisomal biogenesis f.	proteomics_liver	LAT	sp|Q8VCI5|PEX19_MOUSE	Peroxisomal biogenesis factor 19  OS=Mus musculus (Mouse) GN=Pex19 PE=1 SV=1	Q8VCI5	-0.147696860082835	0.545734326831667	0	-0.208315614473541	0.459598119025566	0	0.581288624799763		0
P62814_V-type proton ATPase sub.	proteomics_liver	LAT	sp|P62814|VATB2_MOUSE	V-type proton ATPase subunit B, brain isoform  OS=Mus musculus (Mouse) GN=Atp6v1b2 PE=1 SV=1	P62814	-0.0948801693537504	0.545734326831667	0	0.474614368285092	0.00181391655754055	1	0.00494322376043708		0
Q8BHH1_Aquaporin-11	proteomics_liver	LAT	sp|Q8BHH1|AQP11_MOUSE	Aquaporin-11  OS=Mus musculus (Mouse) GN=Aqp11 PE=1 SV=1	Q8BHH1	0.234357172319239	0.54838735657284	0	NA	NA	NA	0.072218808874736		0
P36993_Protein phosphatase 1B	proteomics_liver	LAT	sp|P36993|PPM1B_MOUSE	Protein phosphatase 1B  OS=Mus musculus (Mouse) GN=Ppm1b PE=1 SV=1	P36993	0.575891662216083	0.549703237911396	0	2.03259155782711	0.0731309496344546	0	0.0650337064977933		0
Q9D0Q7_39S ribosomal protein L4.	proteomics_liver	LAT	sp|Q9D0Q7|RM45_MOUSE	39S ribosomal protein L45, mitochondrial  OS=Mus musculus (Mouse) GN=Mrpl45 PE=1 SV=1	Q9D0Q7	0.139250738958381	0.549703237911396	0	NA	NA	NA	0.906480847907342		0
Q75N73_Zinc transporter ZIP14	proteomics_liver	LAT	sp|Q75N73|S39AE_MOUSE	Zinc transporter ZIP14  OS=Mus musculus (Mouse) GN=Slc39a14 PE=1 SV=1	Q75N73	0.101789137219974	0.549703237911396	0	0.729540414267678	0.103805449422955	0	0.9131650004865		0
Q6P6M7_O-phosphoseryl-tRNA(Sec).	proteomics_liver	LAT	sp|Q6P6M7|SPCS_MOUSE	O-phosphoseryl-tRNA(Sec) selenium transferase  OS=Mus musculus (Mouse) GN=Sepsecs PE=1 SV=2	Q6P6M7	0.0829248566009433	0.549703237911396	0	0.139080970714325	0.44577954269192	0	0.235211483197109		0
P99026_Proteasome subunit beta .	proteomics_liver	LAT	sp|P99026|PSB4_MOUSE	Proteasome subunit beta type-4  OS=Mus musculus (Mouse) GN=Psmb4 PE=1 SV=1	P99026	-0.0728902322622318	0.549703237911396	0	-0.0529190003139632	0.618306945325169	0	0.983085193639321		0
Q9D6M3_Mitochondrial glutamate .	proteomics_liver	LAT	sp|Q9D6M3|GHC1_MOUSE	Mitochondrial glutamate carrier 1  OS=Mus musculus (Mouse) GN=Slc25a22 PE=1 SV=1	Q9D6M3	-0.0691158080704106	0.549703237911396	0	0.370208759730126	0.00196735927851658	1	0.237691867103851		0
P29351_Tyrosine-protein phospha.	proteomics_liver	LAT	sp|P29351|PTN6_MOUSE	Tyrosine-protein phosphatase non-receptor type 6  OS=Mus musculus (Mouse) GN=Ptpn6 PE=1 SV=2	P29351	0.409886861360484	0.549804069734359	0	1.68908143270031	0.0196613430698687	1	0.888782868459249		0
Q9R092_17-beta-hydroxysteroid d.	proteomics_liver	LAT	sp|Q9R092|H17B6_MOUSE	17-beta-hydroxysteroid dehydrogenase type 6  OS=Mus musculus (Mouse) GN=Hsd17b6 PE=1 SV=1	Q9R092	-0.227633105935343	0.549804069734359	0	2.3137481328449	0.0213521435266438	1	0.820259428143021		0
Q9D8V0_Minor histocompatibility.	proteomics_liver	LAT	sp|Q9D8V0|HM13_MOUSE	Minor histocompatibility antigen H13  OS=Mus musculus (Mouse) GN=Hm13 PE=1 SV=1	Q9D8V0	0.124819555719295	0.551208670365664	0	-0.188223941467768	0.257882969199779	0	0.229046760033055		0
Q91WM2_Haloacid dehalogenase-li.	proteomics_liver	LAT	sp|Q91WM2|HDHD5_MOUSE	Haloacid dehalogenase-like hydrolase domain-containing 5  OS=Mus musculus (Mouse) GN=Hdhd5 PE=1 SV=1	Q91WM2	0.112316875651647	0.551208670365664	0	0.142698956926679	0.705776522258454	0	0.873098260586486		0
Q9WUP7_Ubiquitin carboxyl-termi.	proteomics_liver	LAT	sp|Q9WUP7|UCHL5_MOUSE	Ubiquitin carboxyl-terminal hydrolase isozyme L5  OS=Mus musculus (Mouse) GN=Uchl5 PE=1 SV=2	Q9WUP7	0.637727082423357	0.551923011503383	0	-0.688749141369826	0.419411004840139	0	0.30670075092736		0
P41216_Long-chain-fatty-acid--C.	proteomics_liver	LAT	sp|P41216|ACSL1_MOUSE	Long-chain-fatty-acid--CoA ligase 1  OS=Mus musculus (Mouse) GN=Acsl1 PE=1 SV=2	P41216	0.0897145421700891	0.551923011503383	0	-0.511394087055081	0.000584084552518799	1	0.123258816052554		0
P61620_Protein transport protei.	proteomics_liver	LAT	sp|P61620|S61A1_MOUSE	Protein transport protein Sec61 subunit alpha isoform 1  OS=Mus musculus (Mouse) GN=Sec61a1 PE=1 SV=2	P61620	-0.0799131785171383	0.552573395992469	0	0.0987663650618558	0.317404613532906	0	1.30054835094551		0
Q91W64_Cytochrome P450 2C70	proteomics_liver	LAT	sp|Q91W64|CP270_MOUSE	Cytochrome P450 2C70  OS=Mus musculus (Mouse) GN=Cyp2c70 PE=1 SV=2	Q91W64	0.0663648102511409	0.553219820577144	0	-0.0637469667025741	0.596610240226313	0	0.470949080019402		0
O88544_COP9 signalosome complex.	proteomics_liver	LAT	sp|O88544|CSN4_MOUSE	COP9 signalosome complex subunit 4  OS=Mus musculus (Mouse) GN=Cops4 PE=1 SV=1	O88544	-0.520177383135376	0.553268617052288	0	-0.599985958089562	0.514175092589839	0	0.596148811083548		0
P61211_ADP-ribosylation factor-.	proteomics_liver	LAT	sp|P61211|ARL1_MOUSE	ADP-ribosylation factor-like protein 1  OS=Mus musculus (Mouse) GN=Arl1 PE=1 SV=1	P61211	0.0840711819506161	0.553268617052288	0	0.0882827227282661	0.483406158265809	0	0.333994970789481		0
O35344_Importin subunit alpha-4	proteomics_liver	LAT	sp|O35344|IMA4_MOUSE	Importin subunit alpha-4  OS=Mus musculus (Mouse) GN=Kpna3 PE=1 SV=1	O35344	0.0863804506476775	0.554839983476272	0	-0.182536066637063	0.110970502994185	0	0.34088534688379		0
Q9QWR8_Alpha-N-acetylgalactosam.	proteomics_liver	LAT	sp|Q9QWR8|NAGAB_MOUSE	Alpha-N-acetylgalactosaminidase  OS=Mus musculus (Mouse) GN=Naga PE=1 SV=2	Q9QWR8	-0.6259996026	0.555716349040722	0	-1.04311748009388	0.0110928292991105	1	0.944828475394866		0
P41241_Tyrosine-protein kinase .	proteomics_liver	LAT	sp|P41241|CSK_MOUSE	Tyrosine-protein kinase CSK  OS=Mus musculus (Mouse) GN=Csk PE=1 SV=2	P41241	-0.370782424958044	0.555716349040722	0	-0.478623679062284	0.0228555490351979	1	0.83846811447603		0
Q99PG2_Opioid growth factor rec.	proteomics_liver	LAT	sp|Q99PG2|OGFR_MOUSE	Opioid growth factor receptor  OS=Mus musculus (Mouse) GN=Ogfr PE=1 SV=1	Q99PG2	-0.280334873543229	0.555716349040722	0	-0.137337535711382	0.288683646234331	0	0.564470137790811		0
Q8K1Z0_Ubiquinone biosynthesis .	proteomics_liver	LAT	sp|Q8K1Z0|COQ9_MOUSE	Ubiquinone biosynthesis protein COQ9, mitochondrial  OS=Mus musculus (Mouse) GN=Coq9 PE=1 SV=1	Q8K1Z0	0.169689365808011	0.555716349040722	0	0.281306894064233	0.00298760653237644	1	0.94476042229086		0
Q60710_Deoxynucleoside triphosp.	proteomics_liver	LAT	sp|Q60710|SAMH1_MOUSE	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1  OS=Mus musculus (Mouse) GN=Samhd1 PE=1 SV=3	Q60710	-1.7469200727286	0.555780707461771	0	1.66206753769037	0.00378016881379611	1	0.742504896330652		0
P05063_Fructose-bisphosphate al.	proteomics_liver	LAT	sp|P05063|ALDOC_MOUSE	Fructose-bisphosphate aldolase C  OS=Mus musculus (Mouse) GN=Aldoc PE=1 SV=4	P05063	1.71323341604928	0.555780707461771	0	-1.39322248483478	0.204828260464246	0	0.180852875698172		0
Q9CQE3_28S ribosomal protein S1.	proteomics_liver	LAT	sp|Q9CQE3|RT17_MOUSE	28S ribosomal protein S17, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps17 PE=1 SV=1	Q9CQE3	1.25524105923313	0.555780707461771	0	0.62722240379011	0.393813791566863	0	0.959195401869914		0
Q8CFJ7_Solute carrier family 25.	proteomics_liver	LAT	sp|Q8CFJ7|S2545_MOUSE	Solute carrier family 25 member 45  OS=Mus musculus (Mouse) GN=Slc25a45 PE=1 SV=1	Q8CFJ7	-0.927646840287014	0.555780707461771	0	0.709004949887873	0.234139992169359	0	1.0343192231752		0
Q61578_NADPH:adrenodoxin oxidor.	proteomics_liver	LAT	sp|Q61578|ADRO_MOUSE	NADPH:adrenodoxin oxidoreductase, mitochondrial  OS=Mus musculus (Mouse) GN=Fdxr PE=1 SV=1	Q61578	0.846664340606861	0.555780707461771	0	0.248555288001988	0.0516581688872661	0	1.01542823866926		0
Q3UTJ2_Sorbin and SH3 domain-co.	proteomics_liver	LAT	sp|Q3UTJ2|SRBS2_MOUSE	Sorbin and SH3 domain-containing protein 2  OS=Mus musculus (Mouse) GN=Sorbs2 PE=1 SV=2	Q3UTJ2	-0.335892153235456	0.555780707461771	0	-0.423447395052143	0.0343445249767325	1	1.11988222811277		0
Q8K4H1_Kynurenine formamidase	proteomics_liver	LAT	sp|Q8K4H1|KFA_MOUSE	Kynurenine formamidase  OS=Mus musculus (Mouse) GN=Afmid PE=1 SV=1	Q8K4H1	0.285961830777214	0.555780707461771	0	-0.218554745119377	0.416538502668235	0	1.40009695749038		0
Q9EP75_Leukotriene-B4 omega-hyd.	proteomics_liver	LAT	sp|Q9EP75|CP4FE_MOUSE	Leukotriene-B4 omega-hydroxylase 3  OS=Mus musculus (Mouse) GN=Cyp4f14 PE=1 SV=1	Q9EP75	0.198455807676442	0.555780707461771	0	0.472146283399329	2.36395949325042e-05	1	0.549181198498144		0
Q8VCX1_3-oxo-5-beta-steroid 4-d.	proteomics_liver	LAT	sp|Q8VCX1|AK1D1_MOUSE	3-oxo-5-beta-steroid 4-dehydrogenase  OS=Mus musculus (Mouse) GN=Akr1d1 PE=1 SV=1	Q8VCX1	0.159127060174942	0.555780707461771	0	0.566724062868023	5.15482726729887e-05	1	0.568572188945686		0
P97823_Acyl-protein thioesteras.	proteomics_liver	LAT	sp|P97823|LYPA1_MOUSE	Acyl-protein thioesterase 1  OS=Mus musculus (Mouse) GN=Lypla1 PE=1 SV=1	P97823	-0.112614836000628	0.555780707461771	0	-0.192722352866134	0.0641639815918557	0	0.915020961024543		0
P97372_Proteasome activator com.	proteomics_liver	LAT	sp|P97372|PSME2_MOUSE	Proteasome activator complex subunit 2  OS=Mus musculus (Mouse) GN=Psme2 PE=1 SV=4	P97372	-0.145006500043699	0.556628202346058	0	0.268962783281811	0.0248008629173216	1	0.0847726988037441		0
P15626_Glutathione S-transferas.	proteomics_liver	LAT	sp|P15626|GSTM2_MOUSE	Glutathione S-transferase Mu 2  OS=Mus musculus (Mouse) GN=Gstm2 PE=1 SV=2	P15626	0.0747618067794455	0.556705856506985	0	0.450286893851889	0.000337257621142282	1	0.727307257859582		0
Q61838_Pregnancy zone protein	proteomics_liver	LAT	sp|Q61838|PZP_MOUSE	Pregnancy zone protein  OS=Mus musculus (Mouse) GN=Pzp PE=1 SV=3	Q61838	0.131390347637314	0.556901860318551	0	-0.21209707562539	0.229269865860198	0	1.1578875267367		0
Q9DCA2_28S ribosomal protein S1.	proteomics_liver	LAT	sp|Q9DCA2|RT11_MOUSE	28S ribosomal protein S11, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps11 PE=1 SV=2	Q9DCA2	-0.0804989017952025	0.556901860318551	0	-0.289905495155963	0.162106449842672	0	0.0258663373181792		0
Q91WT8_RNA-binding protein 47	proteomics_liver	LAT	sp|Q91WT8|RBM47_MOUSE	RNA-binding protein 47  OS=Mus musculus (Mouse) GN=Rbm47 PE=1 SV=1	Q91WT8	-0.595871520103731	0.557602017689326	0	-1.19630901501173	0.215802037868473	0	0.621750325496333		0
P51863_V-type proton ATPase sub.	proteomics_liver	LAT	sp|P51863|VA0D1_MOUSE	V-type proton ATPase subunit d 1  OS=Mus musculus (Mouse) GN=Atp6v0d1 PE=1 SV=2	P51863	-0.288388883835072	0.557602017689326	0	-1.35833561618645	0.100672685793282	0	0.134319999120194		0
Q9R1P0_Proteasome subunit alpha.	proteomics_liver	LAT	sp|Q9R1P0|PSA4_MOUSE	Proteasome subunit alpha type-4  OS=Mus musculus (Mouse) GN=Psma4 PE=1 SV=1	Q9R1P0	-0.121361996941829	0.557602017689326	0	-0.115272861615306	0.0684447480484639	0	1.21772146955461		0
Q9Z2I8_Succinate--CoA ligase [G.	proteomics_liver	LAT	sp|Q9Z2I8|SUCB2_MOUSE	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial  OS=Mus musculus (Mouse) GN=Suclg2 PE=1 SV=3	Q9Z2I8	0.133844217198913	0.557730745899889	0	-0.129076636824841	0.213797737603753	0	0.594401023235862		0
